"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","stateProvince","recordedBy"
2005116831,"828a3d8c-f762-11e1-a439-00145eb45e9a",18.765,48.15445,2018,5,22,"Slovakia","54522-771","FR","Santovka, im Park","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
2235561914,"e553568e-2317-4592-8638-92e5ac93b40c",6.22361,48.71722,2018,8,28,"France","NCY021828","CJBN","Butte Sainte Geneviève","NCY","54 Meurthe-et-Moselle","Mahévas, Th."
2464716703,"f0ecd5eb-bc62-40fe-ab53-294cbb34a290",22.631231,48.196829,2018,9,20,"Ukraine","CWU 202959","CWU","near Berehove",NA,NA,"Alla Gromakova"
2365719697,"85739778-f762-11e1-a439-00145eb45e9a",5.1677,52.0858,2018,12,29,"Netherlands","201553","B","THE NETHERLANDS, Utrecht: Uithof university campus, Padua laan W of Transitorium III. Elev. c. 10 m.","Lichen Herbarium Berlin",NA,"H. Sipman & A. Aptroot"
2238516388,"84d26682-f762-11e1-a439-00145eb45e9a",12.092642,55.002481,2017,9,23,"Denmark","DMS-9219461",NA,"Petersgård",NA,NA,"Susanne Rabenborg"
1340042037,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.2073,55.56513,2016,10,9,"Sweden","1897548","LD","Torup","General",NA,"Arne Thell"
1324742829,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.72052,58.96711,2015,6,5,"Norway","98174","BG","Ledaal","L","Rogaland","Tønsberg, T. & Nygaard, E."
1324742888,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.72053,58.96702,2015,6,5,"Norway","98175","BG","Ledaal","L","Rogaland","Tønsberg, T. & Nygaard, E."
2013150706,"7948250c-6958-4a29-a670-ed1015b26252",5.6657,58.9435,2015,6,24,"Norway","221632","O","Madla","L","Rogaland","Jon T. Klepsland"
1676058035,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.63975,49.645333,2014,4,12,"Germany","217245","FR","Heppenheim, Darmstädterstraße, Untersuchungegebiet 1, Aufnahmebaum 2","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1676058050,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.007806,49.671306,2014,4,27,"Germany","217280","FR","Michelstadt, Landrat-Neff-Straße, Untersuchungsgebiet 2, Aufnahmebaum 3","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1676058048,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.695667,50.123083,2014,6,17,"Germany","217374","FR","Frankfurt am Main, Burgstraße, Untersuchungsgebiet 5, Aufnahmebaum 5","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
2319679840,"b124e1e0-4755-430f-9eab-894f25a9b59c",5.692633,58.954852,2014,12,7,"Norway","12377943","nbf","Rektor Oldens gate, Stavanger, Ro","so2-lichens","Rogaland","Endre Nygaard"
911997394,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.267867,50.141067,2013,3,27,"Germany","67633","FR","Wiesbaden-Naurod, Trockenborn.","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1324319290,"7948250c-6958-4a29-a670-ed1015b26252",5.6206,58.9998,2013,7,25,"Norway","198285","O","Randaberg kirke","L","Rogaland","Jon T. Klepsland"
1324319327,"7948250c-6958-4a29-a670-ed1015b26252",5.728,58.8475,2013,7,26,"Norway","198305","O","Sandnes kirke","L","Rogaland","Jon T. Klepsland"
1324319341,"7948250c-6958-4a29-a670-ed1015b26252",5.75,58.8311,2013,7,26,"Norway","198299","O","Høyland kirke","L","Rogaland","Jon T. Klepsland"
1324319352,"7948250c-6958-4a29-a670-ed1015b26252",5.7292,58.8494,2013,7,26,"Norway","198301","O","Sandnes kirke","L","Rogaland","Jon T. Klepsland"
1324319354,"7948250c-6958-4a29-a670-ed1015b26252",5.7274,58.8482,2013,7,26,"Norway","198303","O","Sandnes kirke","L","Rogaland","Jon T. Klepsland"
1501450850,"95e635d4-f762-11e1-a439-00145eb45e9a",-0.8,39.89,2013,7,25,"Spain","1585497","BDBCV","Sierra de El Toro","BDBCV-General","Castellon","S. Fos MartÃ­n"
1212167187,"85739778-f762-11e1-a439-00145eb45e9a",26.0375,38.4247,2013,9,19,"Greece","186900","B","GREECE, East Aegean islands, Chios: ca. 4 km N of Anavatos along gravel road to the north. Alt. 700 m.","Lichen Herbarium Berlin",NA,"H. Sipman & Th. Raus"
1212167218,"85739778-f762-11e1-a439-00145eb45e9a",26.005,38.4817,2013,9,29,"Greece","187381","B","GREECE, East Aegean islands, Chios: E of Diefcha, gravel road to Mt. Plakes. Alt. 700 m.","Lichen Herbarium Berlin",NA,"H. Sipman & Th. Raus"
1501403760,"95e635d4-f762-11e1-a439-00145eb45e9a",0.13,40.65,2012,5,30,"Spain","1534928","BDBCV","Barranco de la Obaga","BDBCV-General","Castellon","S. Fos MartÃ­n | V. Atienza Tamarit"
1501420807,"95e635d4-f762-11e1-a439-00145eb45e9a",0.14,40.64,2012,5,30,"Spain","1554533","BDBCV","Barranc de les Codines","BDBCV-General","Castellon","S. Fos MartÃ­n | V. Atienza Tamarit"
1265801864,"6aeebd1a-c3ad-4bc5-bdfe-24de0e2e9052",2.284529,42.146141,2012,8,22,"Spain","BC-Lichenotheca-950737","BC","Ripoll; Ripoll, El Barretó","BC-Lichenotheca","Girona","E. Llop"
1502331977,"95e635d4-f762-11e1-a439-00145eb45e9a",-0.93,39.88,2011,4,27,"Spain","1331539","BDBCV","Javalambre","BDBCV-General","Valencia","V. Atienza Tamarit | C. J. Mansanet Salvador"
1054069970,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.751309,58.830618,2011,7,24,"Norway","255088","BioFokus","Høyland kirke","BioFokus","Rogaland","Klepsland, Jon T."
2425459286,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.46,42.05,2011,9,21,"Spain","20007","BCN","Cabrera","Lich","Girona","Esteve Llop"
2425460677,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.45,42.23,2011,9,6,"Spain","19957","BCN","L'Espunya","Lich","Girona","Esteve Llop"
1212166985,"85739778-f762-11e1-a439-00145eb45e9a",23.3717,37.6017,2011,10,1,"Greece","177395","B","GREECE, Peloponnese, nom. Attiki: Methana peninsula. Path between volcanoes N of Panagitsa. Alt. 640 m.","Lichen Herbarium Berlin",NA,"H. Sipman & Th. Raus"
1676057923,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.209444,52.458333,2011,12,30,"Germany","66963","FR","Calenberger Lössbörde, die Rehburger Berge, KD 'Klosterfundamente' nördl. von Rehbug","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
2270732864,"98bceab6-3c3e-4163-945d-6ca10576ebf1",28.070833,38.336944,2010,3,18,"Turkey","585840","ASU","Bozdaglari, Bozdag Koyu, between Salihli and Odemis.",NA,"Izmir","Volker John"
911997389,"828a3d8c-f762-11e1-a439-00145eb45e9a",28.070833,38.33695,2010,3,18,"Turkey","36941","FR","Prov. &#304;zmir (35), Bozda&#287;lar&#305;, Bozda&#287; Köyü, between Salihli and Ödemi&#351;.","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
911997405,"828a3d8c-f762-11e1-a439-00145eb45e9a",28.070833,38.33695,2010,3,18,"Turkey","36940","FR","Prov. &#304;zmir (35), Bozda&#287;lar&#305;, Bozda&#287; Köyü, between Salihli and Ödemi&#351;.","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1270708615,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.768617,53.15805,2010,4,9,"Germany","41724","FR","Ortslage Flecken Zechlin","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1212165189,"85739778-f762-11e1-a439-00145eb45e9a",24.6767,40.7117,2010,5,26,"Greece","122544","B","GREECE, nom. Kavala: Thasos island, along road from Maries to Dio Kefales, sideroad from Ipsario road. Alt. 800 m.","Lichen Herbarium Berlin",NA,"H. Sipman & T. Raus"
1212165350,"85739778-f762-11e1-a439-00145eb45e9a",24.6467,40.6783,2010,5,24,"Greece","122353","B","GREECE, nom. Kavala: Thasos island, Pinus forest 1 km NW of Kastro, along road to Limenaria. Alt. 570 m.","Lichen Herbarium Berlin",NA,"H. Sipman & T. Raus"
1212167071,"85739778-f762-11e1-a439-00145eb45e9a",24.685,40.73,2010,5,26,"Greece","185829","B","GREECE, nom. Kavala: Thasos island, along road from Maries to Dio Kefales, sideroad from Ipsario road. Alt. 900 m.","Lichen Herbarium Berlin",NA,"H. Sipman & T. Raus"
788700585,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",14.584658,56.053257,2010,5,8,"Sweden","1465137","LD","No locality information available","General",NA,"Arne Thell"
1212165241,"85739778-f762-11e1-a439-00145eb45e9a",13.1217,52.4333,2010,8,30,"Germany","122069","B","GERMANY, Berlin: southern part of lake Wannsee, island Pfaueninsel. Alt. c. 40 m.","Lichen Herbarium Berlin",NA,"H. Sipman, P. & B. v.d. Boom"
1826813989,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.69,40.41,2010,9,5,"Spain","17688","BCN","Casas de Búcar, cruce Guadalaviar-Griegos, pista en dirección a Griegos, dolinas.","Lich","Terol","Esteve Llop"
1826814003,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.69,40.41,2010,9,5,"Spain","17684","BCN","Casas de Búcar, cruce Guadalaviar-Griegos, pista en dirección a Griegos, dolinas.","Lich","Terol","Esteve Llop"
1826814034,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.69,40.41,2010,9,5,"Spain","17675","BCN","Casas de Búcar, cruce Guadalaviar-Griegos, pista en dirección a Griegos, dolinas.","Lich","Terol","Esteve Llop"
1826814705,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.63,40.47,2010,9,4,"Spain","17494","BCN","Carretera  A1512 hacia Orihuela del Tremedal, area recreativa Peña del Castillo.","Lich","Terol","Esteve Llop"
1826814713,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.63,40.47,2010,9,4,"Spain","17529","BCN","Carretera  A1512 hacia Orihuela del Tremedal, area recreativa Peña del Castillo.","Lich","Terol","Esteve Llop"
1826814738,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.63,40.47,2010,9,4,"Spain","17525","BCN","Carretera  A1512 hacia Orihuela del Tremedal, area recreativa Peña del Castillo.","Lich","Terol","Esteve Llop"
1826814772,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.69,40.41,2010,9,5,"Spain","17674","BCN","Casas de Búcar, cruce Guadalaviar-Griegos, pista en dirección a Griegos, dolinas.","Lich","Terol","Esteve Llop"
1826814903,"7f2889e6-f762-11e1-a439-00145eb45e9a",-1.69,40.41,2010,9,5,"Spain","17687","BCN","Casas de Búcar, cruce Guadalaviar-Griegos, pista en dirección a Griegos, dolinas.","Lich","Terol","Esteve Llop"
1913755239,"6043b710-f1a6-48bb-a473-8b32b1e43408",16.11278,78.63417,2008,7,27,"Svalbard and Jan Mayen","LID-6697",NA,". Архипелаг Шпицберген. Остров 1652. Возв. Uggdrasilkampen Склон Залив Billefjorden, окр. п. Pyramiden. Fiskeklofta. Скалы. Верх глыбы","KPABG(L)",NA,"Konoreva L.A."
127411211,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.71386,58.96629,2006,9,9,"Norway","85126","BG","NV-siden av Eiganes gravlund","L","Rogaland","Johnsen, J.I."
2237979297,"84d26682-f762-11e1-a439-00145eb45e9a",12.58333,55.8,2005,2,20,"Denmark","DMS-247999",NA,"Strandmøllen",NA,NA,"Ole B. Lyshede"
2237980456,"84d26682-f762-11e1-a439-00145eb45e9a",12.55632,55.81625,2005,5,13,"Denmark","DMS-250344",NA,"Jægersborg Hegn",NA,NA,"Ole B. Lyshede"
911996817,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.62055,53.266667,2005,5,25,"Germany","22223","FR","Mark Brandenburg, Uckermark, Boitzenburger Tiergarten","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
911996840,"828a3d8c-f762-11e1-a439-00145eb45e9a",3.877783,43.797217,2005,7,13,"France","22375","FR","Montpellier","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
2449353932,"85739778-f762-11e1-a439-00145eb45e9a",24.4655,38.0508,2005,9,25,"Greece","81113","B","GREECE, W Aegean, Nomos Evvias, Ep. & Dim. Karistos: S Evvia, surroundings of refuge at S foot of Mt. Ochi. Alt. c. 1020 m.","Lichen Herbarium Berlin",NA,"H. Sipman & Th. Raus"
1851693312,"2a89fac8-e079-419e-8883-70a4cd9c25e1",-5.5,42.65,2005,10,29,"Spain","6782-1","LEB","Villaobispo de las Regueras. El Portillín","LICHEN","Leon","L.García"
1872036500,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",34.763317,38.823973,2005,NA,NA,"Turkey","C0350006F","F",NA,"Botany","Nevdehir","K. Yazici"
911996868,"828a3d8c-f762-11e1-a439-00145eb45e9a",37.473883,44.706383,2004,5,10,"Russian Federation","15851","FR","Kaukasus, Maly Utrisch, Gelände der Utrischer Meeresstation","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
911996906,"828a3d8c-f762-11e1-a439-00145eb45e9a",37.473883,44.706383,2004,5,10,"Russian Federation","16171","FR","Kaukasus, Maly Utrisch, Gelände der Utrischer Meeresstation","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
911996815,"828a3d8c-f762-11e1-a439-00145eb45e9a",27.448883,42.030283,2004,8,31,"Bulgaria","16503","FR","Strandza, Thrakischer Grabhügel bei Brasljan","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1826812782,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.98,42.25,2004,9,7,"Spain","14524","BCN","Sobre Valdezcaray. Espolón de esquistos metamórficos, bajo el pico de San Lorenzo","Lich","La Rioja (Logroño)","Xavier Llimona Pagès"
29530808,"83492a58-f762-11e1-a439-00145eb45e9a",-2,42,2004,9,18,"Spain","15514-1","MA","Villoslada de Cameros, carretera hacia la Ermita de Lomos de Orios","MA-Lichen","Lo","S. Pérez-Ortega"
29530838,"83492a58-f762-11e1-a439-00145eb45e9a",-2,42,2004,9,19,"Spain","15621-1","MA","Villoslada de Cameros, subida al lago Iregua","MA-Lichen","Lo","S. Pérez-Ortega"
1935703018,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.74556,47.34,2003,4,1,"Austria","0042941","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Saifen-Boden, Winkl-Boden, Gschaidsattel, an der Landesstraße WSW gegenüber vom Gschaidwirt [807 m, 8660/3 (47°20'24""N, 15°44'44""E) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935703033,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83389,47.30639,2003,4,1,"Austria","0043167","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Aupark ca. 400 m N von Schloss Pöllau [425 m, 8661/3 (47°18'23""N, 15°50'02""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935702994,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79944,47.33694,2003,5,1,"Austria","0042647","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Köppelreith, Sternbauerkogel, Kugelbuche, ca. 230 m NW des Sternbauerkogels [707 m, 8660/4 (47°20'13""N, 15°47'58""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935703000,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.8125,47.30694,2003,5,10,"Austria","0042726","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, an der Straße von Pöllau zum Gehöft Wirtpoldl, ca. 300 m NE vom Schloss Lehenshofen [480 m, 8660/4 (47°18'25""N, 15°48'45""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO",NA,"Suppan,Ursula"
1935703010,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79472,47.29611,2003,5,9,"Austria","0042837","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Haregg, kreuzförmig angeordnete Obstbaumreihen im Mittel ca. 170 m NE bis SE des Gehöftes Heil, an das nächste Gehöft angrenzend [650 m, 8760/2 (47°17'46""N, 15°47'41""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO",NA,"Suppan,Ursula"
1935703021,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,2003,5,16,"Austria","0043057","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935703028,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,2003,5,16,"Austria","0043071","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935703050,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,2003,5,16,"Austria","0043066","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935703054,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84444,47.29861,2003,5,16,"Austria","0043221","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllauberg, ""Bergwald"", ca. 550 m E bis SE des Ortskernes von Pöllau [440 m, 8761/1 (47°17'55""N, 15°50'40""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllauberg]","Herbarium GJO",NA,"Suppan,Ursula"
1935703056,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,2003,5,16,"Austria","0043059","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935703079,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.825,47.30139,2003,5,10,"Austria","0043194","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, an der Straße nach In der Eben, Straßenknick nach N ca. 500 m W des dicht verbauten Siedlungsgebietes von Pöllau, ca 1 km E des Gutes Lehenshofen [460 m, 8660/4 (47°18'05""N, 15°49'30""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO",NA,"Suppan,Ursula"
1935702993,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.80278,47.29583,2003,6,5,"Austria","0042747","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Haregg, ca. 520 m E des Gehöftes Heil, 100 m S der Straße von Pöllau [620 m, 8760/2 (47°17'45""N, 15°48'10""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO",NA,"Suppan,Ursula"
1501041959,"95e635d4-f762-11e1-a439-00145eb45e9a",-0.82,39.92,2003,7,17,"Spain","679317","BDBCV","Sierra de El Toro","BDBCV-General","Castellon","S. Fos MartÃ­n"
1826813293,"7f2889e6-f762-11e1-a439-00145eb45e9a",1.08,41.36,2003,7,15,"Spain","14049","BCN","Camí entre Poblet i la Pena","Lich","Tarragona","Néstor L. Hladun; Gemma Figueras; Moreno, E. & Homs, P."
127411182,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",16.45,78.9833,2002,7,6,"Svalbard and Jan Mayen","81655","BG","SSE of Wijdefjorden, E of Austfjorden, E of Austbotnhytta, E of the creek","L","Spitsbergen","Tønsberg, T."
20030324,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",16.2833,79.0666,2002,7,5,"Svalbard and Jan Mayen","79456","BG","SSE of Wijdefjorden, E of Austfjorden, between Einsteinodden and Austfjordnes","L","Spitsbergen","Tønsberg, T."
911996825,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.59555,53.35,2002,11,1,"Germany","15236","FR","Röbel ssw, Allee unweit Spitzkuhn","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
20030138,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.72385,58.97104,2001,1,27,"Norway","71830","BG","Hertevigparken ved Løkkeveien","L","Rogaland","Johnsen, J.I."
20030140,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.7189,58.96822,2001,1,27,"Norway","71862","BG","Eiganes gravlund","L","Rogaland","Johnsen, J.I."
29530919,"83492a58-f762-11e1-a439-00145eb45e9a",-3,41,2001,5,17,"Spain","15854-1","MA","N-I (antigua carretera). Dehesa Boyal, Robregordo.","MA-Lichen","M","N. Guil López"
190591071,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",13.2,55.5666,2001,7,21,"Sweden","85323","BG","Hyby par., Torup, c. 300 m N of the castle. RN 61627(32) 13360 (16)","L","Skåne","Lindblom, L. & Blom, H.H."
1899818000,"828a3d8c-f762-11e1-a439-00145eb45e9a",37.47805,44.711117,2001,8,16,"Russian Federation","51191-862","FR","Halbinsel Abrau: bei der Siedlung Malyî Utri","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
1899818001,"828a3d8c-f762-11e1-a439-00145eb45e9a",37.47805,44.711117,2001,8,16,"Russian Federation","51190-862","FR","Halbinsel Abrau: bei der Siedlung Malyî Utri","Herbarium Senckenbergianum (FR) - Fungi",NA,NA
328124715,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","20398-1","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno"
328125017,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","23244-1","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno"
328125019,"890afcd2-f762-11e1-a439-00145eb45e9a",-6.651,42.991001,2001,9,11,"Spain","23246-1","VAL","Cangas del Narcea. Rebollar en el camino de La Viliella a la Vega de La Rondiella. Monte La Viliella.","VAL_Lich","O","S. Pérez-Ortega, J. A. F. Prieto, S. Fos & E. Barreno"
20029438,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",10.0247,59.06053,2000,7,NA,"Norway","59916","BG","Bøkeskogen (The Fagus forest), by Bøkekroa","L","Vestfold","Blom, H.H."
886418,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.48825,55.68447,1999,3,8,"Sweden","1184652","LD","No locality information available","General","Skåne","Martin Westberg"
2270772551,"98bceab6-3c3e-4163-945d-6ca10576ebf1",8.533333,61.133333,1999,8,27,"Norway","502324","ASU","Kvam",NA,"Oppland","T.H. Nash III"
