"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","collectionCode","locality","notes","citation","doi"
2449350140,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.4333,NA,1980,7,10,"France","27948","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Mayenne. Chapel Ste.Anne, ca. 15 km W of Alençon, near Champfrémont. Alt. 200 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449351169,"85739778-f762-11e1-a439-00145eb45e9a",-0.4833,48.6,NA,1980,7,13,"France","28121","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Orne. Fôret de Andaines. Ruiseau de Mousse, NE of Ermitage. Alt. ca. 225 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449360151,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.35,NA,1980,7,10,"France","27936","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Sarthe. Alpes Mancelles, near St.Léonard-des-Bois. Vallée de Misère, narrow valley with quartzite outcrops and screes, heathland and woodland. Alt. ca. 150 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
2449362163,"85739778-f762-11e1-a439-00145eb45e9a",-0.0833,48.35,NA,1980,7,10,"France","27884","H. Sipman","B","Lichen Herbarium Berlin","FRANCE, dép. Sarthe. Alpes Mancelles, near St.Léonard-des-Bois. NE-facing bank of road on W-bank of river Sarthe, towards Vallée de Misère. Alt. ca. 150 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1041930090,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.784,59.6008,"Rogaland",1978,7,30,"Norway","682570/1","Tor Tønsberg","TRH","L","Between Ølen and Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
1041933260,"78c1a71e-abb2-49cf-abc8-efafb981b0e4",5.784,59.6008,"Rogaland",1978,7,30,"Norway","45116/1","Tor Tønsberg","TRH","L","Between Ølen and Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","NTNU University Museum (2020). Lichen herbarium TRH, NTNU University Museum. Version 10.1219. Occurrence dataset https://doi.org/10.15468/pbejbi accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/pbejbi"
20002152,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.78244,59.60025,"Rogaland",1978,7,30,"Norway","4526","Tønsberg, T.","BG","L","[Ølen,] Mellom Ølen og Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
824434,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.7797,59.55753,"Rogaland",1978,7,30,"Norway","1018178","T. Tønsberg","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
919150048,"7948250c-6958-4a29-a670-ed1015b26252",5.79,59.6032,"Rogaland",1978,7,30,"Norway","11406","T. Tønsberg","O","L","Ølen: mellom Ølen og Ølensvåg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150095,"7948250c-6958-4a29-a670-ed1015b26252",5.1918,59.5849,"Hordaland",1978,8,14,"Norway","11403","H. Krog, H. Østhagen","O","L","between Kalavåg and Sætravik","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150037,"7948250c-6958-4a29-a670-ed1015b26252",5.6157,58.6259,"Rogaland",1977,6,NA,"Norway","11414","O. Jølle","O","L","lite elvesøkk NW for Varhaug","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150062,"7948250c-6958-4a29-a670-ed1015b26252",5.7833,58.8638,"Rogaland",1977,6,NA,"Norway","11415","O. Jølle","O","L","NW for Vatneleiren","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150093,"7948250c-6958-4a29-a670-ed1015b26252",6.1403,58.5308,"Rogaland",1977,7,NA,"Norway","11408","O. Jølle","O","L","Byrkjeland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150119,"7948250c-6958-4a29-a670-ed1015b26252",5.9899,58.4824,"Rogaland",1977,7,NA,"Norway","11409","O. Jølle","O","L","Tengs","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150133,"7948250c-6958-4a29-a670-ed1015b26252",5.9035,58.4893,"Rogaland",1977,7,NA,"Norway","11410","O. Jølle","O","L","Eigersund, mellom rv. 44 og Netland","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150134,"7948250c-6958-4a29-a670-ed1015b26252",6.8097,58.2654,"Vest-Agder",1977,8,NA,"Norway","11418","O. Jølle","O","L","kolle V for Feda sentrum","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
919150159,"7948250c-6958-4a29-a670-ed1015b26252",5.9899,58.4824,"Rogaland",1977,8,NA,"Norway","11411","O. Jølle","O","L","Tengs langs elva","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
2449367286,"85739778-f762-11e1-a439-00145eb45e9a",6.1167,53.25,NA,1977,9,24,"Netherlands","113041","H. Sipman","B","Lichen Herbarium Berlin","THE NETHERLANDS, Friesland: Kollumerland, Estate Vogelenzangstate, near Veenklooster, W of Buitenpost. Elev. c. 5 m.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
788545837,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.776389,47.538611,"Bayern",1968,8,28,"Germany","1302967","A. Schröppel","LD","General","Bleckenau","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574362,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.80583,54.18883,"Schleswig-Holstein",1950,4,30,"Germany","1332393","W. Saxen","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574528,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.80583,54.18883,"Schleswig-Holstein",1950,4,30,"Germany","1332573","W. Saxen","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574641,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.80583,54.18883,"Schleswig-Holstein",1950,4,30,"Germany","1332693","W. Saxen","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788550739,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.80583,54.18883,"Schleswig-Holstein",1950,5,21,"Germany","1307887","W. Saxen","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788550799,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.2975,54.407222,"Schleswig-Holstein",1950,5,28,"Germany","1307947","W. Saxen","LD","General","Wohlde","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788553070,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",-4.161389,48.3275,"Bretagne",1949,6,16,"France","1310227","Ove Almborn","LD","General","Hanvec","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788553190,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",2.707222,48.469167,"Île-de-France",1949,6,12,"France","1310347","Ove Almborn","LD","General","Bois-le-Roi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788580022,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.340556,48.791667,"Baden-Württemberg",1948,3,13,"Germany","1338333","E. Putzler","LD","General","Stetten im Remstal","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788571506,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.305278,53.939167,"Schleswig-Holstein",1948,NA,NA,"Germany","1329393","Johannes Ullrich","LD","General","Bad Segeberg","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824502,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.93721,55.93126,"Skåne",1947,5,28,"Sweden","1020098","Ove Almborn","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824744,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.537222,57.440833,"Jylland",1947,8,21,"Denmark","1028401","A. H. Magnusson","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825500,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.55593,56.86838,"Halland",1947,8,3,"Sweden","1086513","Ove Almborn","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824734,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.304444,55.931944,"Sjælland",1946,7,7,"Denmark","1028209","Ove Almborn","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825520,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",10.548611,56.286389,"Jylland",1944,8,15,"Denmark","1087793","M. Skytte Christiansen","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824664,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.51173,55.87403,"Skåne",1942,6,20,"Sweden","1027170","Ove Almborn","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824574,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.33388,55.96332,"Skåne",1942,8,27,"Sweden","1023394","Stig Waldheim","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
824436,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.633349,56.425278,"Skåne",1942,9,10,"Sweden","1018242","Ove Almborn","LD","General","Torekov","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825513,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.01825,57.6459,"Västergötland",1937,5,31,"Sweden","1087345","Ove Almborn","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825514,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.01825,57.6459,"Västergötland",1937,6,15,"Sweden","1087409","B. Hedvall","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
825512,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.01825,57.6459,"Västergötland",1932,6,1,"Sweden","1087281","G. Degelius & A. H. Magnusson","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788548573,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",-8.455278,41.77,"Viana do Castelo",1920,9,NA,"Portugal","1305709","G. Sampaio","LD","General","Sá","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788550679,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.42322,48.9469,"Bayern",1896,8,NA,"Germany","1307827","F. Arnold","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574252,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.346667,47.936389,"Bayern",1893,6,18,"Germany","1332273","Arnold","LD","General","Allmannshausen","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788548334,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",-2.208333,46.975,"Pays-de-la-Loire",1879,9,27,"France","1305469","Anzi","LD","General","Île de Noirmoutier","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574194,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.42322,48.9469,"Bayern",1869,7,NA,"Germany","1332213A","Krempelhuber","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
788574585,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.42322,48.9469,"Bayern",1862,8,NA,"Germany","1332633","Arnold","LD","General","No locality information available","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Wittzell H, Shah M (2020). Lund Botanical Museum (LD). Lund Botanical Museum (LD). Occurrence dataset https://doi.org/10.15468/c4w4co accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/c4w4co"
