"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","stateProvince","recordedBy","notes","citation","doi"
1676071954,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.483086,41.052824,2015,5,26,"Italy","262103","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Antona Arigheddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071957,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.485699,41.053504,2015,6,5,"Italy","262121","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Paluneddu 1-3","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1563116411,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",-3.3275,51.128333,2015,9,4,"United Kingdom","E00816055","E","Monksilver, All Saints' churchyard","E","England","Coppins, Brian J.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
1423605149,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",-4.828889,54.0525,2014,7,6,"United Kingdom","E00817016","E","Calf of Man, lighthouse area","E","Isle of Man","Coppins, Brian J.","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
31313360,"835f8992-f762-11e1-a439-00145eb45e9a",-9.15,37.950001,2004,2,18,"Portugal","10276-1","MAF","Santo Antào do Tojal","MAF-Lich","E","C. García","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31313361,"835f8992-f762-11e1-a439-00145eb45e9a",-9.15,37.950001,2004,2,18,"Portugal","10277-1","MAF","Santo Antào do Tojal","MAF-Lich","E","C. García","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31313363,"835f8992-f762-11e1-a439-00145eb45e9a",-9.15,37.950001,2004,2,18,"Portugal","10278-1","MAF","Santo Antào do Tojal","MAF-Lich","E","C. García","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31313365,"835f8992-f762-11e1-a439-00145eb45e9a",-9.15,37.950001,2004,2,18,"Portugal","10279-1","MAF","Santo Antào do Tojal","MAF-Lich","E","C. García","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
31313391,"835f8992-f762-11e1-a439-00145eb45e9a",-9.15,37.950001,2004,2,18,"Portugal","10292-1","MAF","Santo Antào do Tojal","MAF-Lich","E","C. García","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Pizarro Domínguez J M (2020). Herbario, Departamento de Farmacología, Farmacognosia & Botánica, Facultad de Farmacia, Universidad Complutense, Madrid: MAF-Lich. Departamento de Farmacología, Farmacognosia & Botánica, Fac. de Farmacia, Univ. Complutense de Madrid. Occurrence dataset https://doi.org/10.15468/yvj3hr accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/yvj3hr"
1826811049,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.7,41.69,1984,2,17,"Spain","10259","BCN","Sot de l'Aram","Lich","Barcelona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811061,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.23,1984,2,25,"Spain","10304","BCN","Roses","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811099,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.23,1984,2,25,"Spain","10344","BCN","Roses","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811116,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.7,41.69,1984,2,17,"Spain","10271","BCN","Sot de l'Aram","Lich","Barcelona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811377,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.94,41.78,1984,6,23,"Spain","10564","BCN","Cala Bona","Lich","Girona","Antonio Gómez-Bolea & Montserrat Boqueras","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811426,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.46,41.78,1984,6,23,"Spain","10603","BCN","Km 6, carretera La Costa","Lich","Barcelona","Antonio Gómez-Bolea & Montserrat Boqueras","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811472,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.46,41.78,1984,6,23,"Spain","10707","BCN","Km 4, carretera La Costa a Mosqueroles","Lich","Barcelona","Antonio Gómez-Bolea & Montserrat Boqueras","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826812238,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.94,41.78,1984,6,23,"Spain","11597","BCN","Torrent d'Aiguafina","Lich","Girona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811248,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,41.96,1984,7,21,"Spain","10488","BCN","Begur","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811482,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.94,41.87,1984,7,21,"Spain","10805","BCN","Cassà de la Selva","Lich","Girona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826811491,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.94,41.87,1984,7,21,"Spain","10814","BCN","Cassà de la Selva","Lich","Girona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826812063,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.06,41.78,1984,7,21,"Spain","11429","BCN","Sant Feliu de Guíxols","Lich","Girona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826812169,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.06,41.78,1984,7,21,"Spain","11428","BCN","Sant Feliu de Guíxols","Lich","Girona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826812189,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.82,41.78,1984,7,21,"Spain","11446","BCN","Km 17 carretera Vidreres","Lich","Barcelona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826812298,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.58,41.6,1984,7,21,"Spain","11641","BCN","Km 17 carretera a Llavaneres","Lich","Barcelona","Montserrat Boqueras & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
178318219,"890afcd2-f762-11e1-a439-00145eb45e9a",-8.57,42.77,1982,6,NA,"Spain","25932-1","VAL","Rio Ulla (Santiago de Compostela)","VAL_Lich","C","Crespo","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
178318205,"890afcd2-f762-11e1-a439-00145eb45e9a",-1.023,40.098,1982,10,17,"Spain","25824-1","VAL","Javalambre","VAL_Lich","Te","V. Atienza","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Atienza V (2019). Universitat de València, Colecciones de Criptógamas: VAL_Lich. Department of Botany, Faculty of Biological Sciences, University of Valencia. Occurrence dataset https://doi.org/10.15468/okajpo accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/okajpo"
1826816891,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1981,3,15,"Spain","8984","BCN","Les Torroelles","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826817056,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1981,3,15,"Spain","8975","BCN","Les Torroelles","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2425460873,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1981,3,15,"Spain","8639","BCN","Les Torroelles","Lich","Girona","Néstor L. Hladun & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2425461527,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1981,3,15,"Spain","8641","BCN","Les Torroelles","Lich","Girona","Néstor L. Hladun & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
2425462134,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1981,3,15,"Spain","8640","BCN","Les Torroelles","Lich","Girona","Néstor L. Hladun & Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826816746,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.06,42.23,1981,4,14,"Spain","9000","BCN","Camping Almatà","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826817054,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.18,42.32,1981,4,14,"Spain","9030","BCN","Mas la Torre","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
1826817042,"7f2889e6-f762-11e1-a439-00145eb45e9a",3.06,42.32,1981,5,9,"Spain","9045","BCN","Basses de Vilagut","Lich","Girona","Antonio Gómez-Bolea","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
