"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","catalogNumber","institutionCode","locality","collectionCode","recordedBy","stateProvince","notes","citation","doi"
1676071648,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.466504,41.038474,2015,5,24,"Italy","221705","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southwestern outskirts, west of the Via Alessandro Manzoni","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071651,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.485699,41.053504,2015,5,24,"Italy","221709","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Paluneddu 1-3","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071652,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.466504,41.038474,2015,5,24,"Italy","221707","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southwestern outskirts, west of the Via Alessandro Manzoni","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071659,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.483086,41.052824,2015,5,23,"Italy","221703","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Antona Arigheddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071663,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.466504,41.038474,2015,5,24,"Italy","221706","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southwestern outskirts, west of the Via Alessandro Manzoni","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071684,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.483086,41.052824,2015,5,26,"Italy","221715","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Antona Arigheddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071685,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.488743,41.051686,2015,5,26,"Italy","221716","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Cantaneddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071688,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.485699,41.053504,2015,5,25,"Italy","221710","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Paluneddu 1-3","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071692,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.488743,41.051686,2015,5,26,"Italy","221719","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Cantaneddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071693,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.488743,41.051686,2015,5,26,"Italy","221723","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Cantaneddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071694,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.488743,41.051686,2015,5,26,"Italy","221718","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Cantaneddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071695,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.485699,41.053504,2015,5,25,"Italy","221714","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Paluneddu 1-3","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071696,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.488743,41.051686,2015,5,26,"Italy","221720","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Cantaneddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071699,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.488743,41.051686,2015,5,26,"Italy","221721","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Cantaneddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071702,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.484909,41.045058,2015,5,26,"Italy","221725","FR","Prov. Olbia-Tempio, La Gallura, The P.ta di la Vigna Vecchia east of San Pantaleo southeast of Arzachena, lower southern slopes","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071965,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.483086,41.052824,2015,5,23,"Italy","260605","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, Loc. Paluneddu, Via Antona Arigheddu","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071737,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.410531,41.079043,2015,6,1,"Italy","221746","FR","Prov. Olbia-Tempio, La Gallura, Arzachena, eastern outskirts, the Tempio Malchittu, temple and vicinity","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071738,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.311269,41.002154,2015,6,3,"Italy","221752","FR","Prov. Olbia-Tempio, La Gallura, Sant'Antonio di Gallura, northern outskirts, shrine and resting place by the S.P. 49","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071739,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.469529,41.036427,2015,6,4,"Italy","221760","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southern outskirts, south of the Via Alessandro Manzoni","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071740,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.468741,41.034571,2015,6,4,"Italy","221768","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southern outskirts, west of the P.ta Muvrone","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071742,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.311269,41.002154,2015,6,3,"Italy","221749","FR","Prov. Olbia-Tempio, La Gallura, Sant'Antonio di Gallura, northern outskirts, shrine and resting place by the S.P. 49","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071744,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.468741,41.034571,2015,6,4,"Italy","221771","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southern outskirts, west of the P.ta Muvrone","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071746,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.469529,41.036427,2015,6,4,"Italy","221765","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southern outskirts, south of the Via Alessandro Manzoni","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071748,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.311269,41.002154,2015,6,3,"Italy","221750","FR","Prov. Olbia-Tempio, La Gallura, Sant'Antonio di Gallura, northern outskirts, shrine and resting place by the S.P. 49","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071751,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.469529,41.036427,2015,6,4,"Italy","221762","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southern outskirts, south of the Via Alessandro Manzoni","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071753,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.311269,41.002154,2015,6,3,"Italy","221753","FR","Prov. Olbia-Tempio, La Gallura, Sant'Antonio di Gallura, northern outskirts, shrine and resting place by the S.P. 49","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071755,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.311269,41.002154,2015,6,3,"Italy","221748","FR","Prov. Olbia-Tempio, La Gallura, Sant'Antonio di Gallura, northern outskirts, shrine and resting place by the S.P. 49","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676071765,"828a3d8c-f762-11e1-a439-00145eb45e9a",9.468741,41.034571,2015,6,4,"Italy","221774","FR","Prov. Olbia-Tempio, La Gallura, San Pantaleo southeast of Arzachena, southern outskirts, west of the P.ta Muvrone","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
2013149141,"7948250c-6958-4a29-a670-ed1015b26252",19.9272,39.4875,2015,8,17,"Greece","211785","O","Kérkyra Island (=Corfu Island), 15 km (as the crow flies) south of the centre of Kérkyra City, Moraitika, unutilized old olive grove (70 m away from the beach)","L","Walter Obermayer",NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1305192395,"bf2a4bf0-5f31-11de-b67e-b8a03c50a862",0.928056,51.1225,2014,10,19,"United Kingdom","E00786415","E","Mersham, Brockhanger Wood","E","Coppins, Brian J.","England","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Rob Cubey (2018). Royal Botanic Garden Edinburgh Herbarium (E). Royal Botanic Garden Edinburgh. Occurrence dataset https://doi.org/10.15468/ypoair accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ypoair"
1676072015,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.62945,43.31625,2013,6,25,"France","42666","FR","La Rhune, Nordseite, Forêt Tourbière","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072055,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.630283,43.316667,2013,6,25,"France","42747","FR","La Rhune, Nordseite, Forêt Tourbiere","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072124,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.400833,43.313617,2013,6,24,"France","42503","FR","Laxiatal bei Itxassou, kurz vor der Mündung in die Nive","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072126,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.41495,43.30075,2013,6,24,"France","42609","FR","Laxiatal bei Itxassou, Hang","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072134,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.396533,43.3293,2013,6,24,"France","42479","FR","Itxassou, Parkplatz vom Restaurant ""Txistulari""","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072136,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.396533,43.3293,2013,6,24,"France","42480","FR","Itxassou, Parkplatz vom Restaurant ""Txistulari""","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072137,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.400833,43.313617,2013,6,24,"France","42513","FR","Laxiatal bei Itxassou, kurz vor der Mündung in die Nive","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072153,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.405783,43.309633,2013,6,24,"France","42526","FR","bei Itxassou, Laxiatal","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1676072166,"828a3d8c-f762-11e1-a439-00145eb45e9a",-1.40795,43.30855,2013,6,24,"France","42545","FR","bei Itxassou, Hang des Laxiatales","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1086735885,"828a3d8c-f762-11e1-a439-00145eb45e9a",-8.7152,40.170117,2012,4,16,"Portugal","38002","FR","Sta. Olaia, westlich von Coimbra und Montemov-O-Velho","Herbarium Senckenbergianum (FR) - Fungi",NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
2425459732,"7f2889e6-f762-11e1-a439-00145eb45e9a",2.45,42.23,2007,6,26,"Spain","19682","BCN","Bodelquer","Lich","Antonio Gómez-Bolea & Esteve Llop","Girona","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Guardia R (2019). CeDoc de Biodiversitat Vegetal: BCN-Lich. CeDoc of Plant Biodiversity (CeDocBIV), Univ. Barcelona. Occurrence dataset https://doi.org/10.15468/mpc1pf accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/mpc1pf"
